"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"18","09","UP","0918LV014","","","","","18","09","UP","0918LV014","","","18","09","21","9","26","PM","12","0","0","0","0","","LOTTIE","112.5","22","85","4","1","000","E","","","131","6","N","YARD 002","1","","2","CRDX","290017","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","54272","0","M411","","0","0","0","0","M411","2","1","000","54583","","22C077","0","000000","0","0","0","0","0","","","","","3","5","","1L","","","","155","","2018","0","0","0","0","0","0","POINTE COUPEE","077","","","","N","OTH","000-000-000","LLM20R-21 FOUND CARS CRDX290017, CRDX290344 & TILX918142 DURING OUTBOUND INSPECTION TO HAVE BYPASSED","COUPLER DAMAGE.  NOTHING DERAILED AND NO TRACK DAMAGE.","","","","","","","","","","","","","","0","30.525485","-91.555759","2","5","K","","","LIVONIA SUB",
"18","08","UP","0818LV002","","","","","18","08","DOWX","INDUSTRY","","","18","08","02","5","15","AM","01","0","0","0","0","","ADDIS","LA","22","77","1","2","004","R","LLL4","1","11014","1","Y","INDUSTRY 700","1","","4","UP","004818","002","","","","000","","2","0","0","0","0","1","0","0","0","0","99","0","5","0","0","4","0","0","0","0","6629","41676","T108","","0","0","0","0","T108","4","1","004","48305","","22C121","0","000000","0","1","0","1","1","04","15","04","15","1","5","","1L","","","","230","","2018","0","0","0","0","0","0","WEST BATON ROUGE","121","","","","N","OTH","000-000-000","THE LLL43B WAS EXITING THE GATE AT DOW AND THE ENGINEER FELT A JOLT AND LOOKED TO SEE SPARKS AND IMM","EDIATELY STOPPED MOVEMENT.  ONE ENGINE AND FOUR CARS DERAILED BLOCKING LA HWY 1. THERE WERE NO INJUR","IES.  INDUSTRY MAINTAINS TRACK","","","","","","","","","","","","","0","30.330582","-91.240827","2","5","K","","","LIVONIA SUB",
"18","08","UP","0818LV007","","","","","18","08","UP","0818LV007","","","18","08","03","9","50","PM","01","0","0","0","0","","WESTWEGO","12.21","22","90","4","1","007","E","YAV5","3","320","7","Y","YARD 101","1","","2","GBRX","701414","003","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","13161","2402","H307","H702","0","0","0","0","H307","2","1","007","15563","","22C051","0","000000","0","1","0","1","2","06","20","06","20","1","5","","1L","","","","953","","2018","0","0","0","0","0","0","JEFFERSON","051","00","00","","N","OTH","000-000-000","THE YAV52-03 RAN THROUGH THE EAST END OF CROSSOVER 214, WHICH WAS LEFT IN A NON-CORRESPONDING POSITI","ON AND SUBSEQUENTLY DERAILED ON THE NEXT WESTWARD MOVE.  JOB BRIEFING BETWEEN FOREMAN, SWITCHMAN, AN","D TRAINEE WAS TO OPERATE THE 214 X-OVER, AT WHICH TIME THE FOREMAN LINED THE EAST END OF THE CROSSOV","ER ONLY AND TOLD THE SWITCHMAN TO LINE THE WEST END.  THE SWITCHMAN PULLED AHEAD (RIDING THE LOCOMOT","IVE TO THE 212 CROSSOVER) PAST THE 214 CROSSOVER AND PROCEEDED TO LINE BOTH ENDS OF THE 212 CROSSOVE","R.  AT THIS TIME, THE FOREMAN AND TRAINEE WERE AT THE JOINT IN TRACK 6.  THE SWITCHMAN THEN TELLS TH","EM THAT THEY ARE LINED UP FOR TRACK SIX AND THEY CAN START THEIR SHOVE EAST.  AFTER EXCERCISING THRO","UGH THE 212 CROSSOVERS THE JOB RUNS THROUGH IMPROPERLY LINED SWITCH ON THE EAST END OF THE 214 CROSS","OVER.  AFTER MAKING A JOINT IN TRACK SIX THEY BEGIN DRAGGING WEST WHEN THE REAR SET OF TRUCKS ON THE","GBRX701414 AND LEADING TRUCKS ON THE UP77489 DERAIL.","","","","","","0","29.918621","-90.208067","2","5","K","","","LIVONIA SUB",
"18","03","NS","128911","","","","","18","03","NS","128911","","","18","03","20","9","15","PM","01","0","0","0","0","","DORAVILLE","621.40","13","47","4","1","005","E","G74G","2","0","8","Y","UNIVAR","1","0000","4","NS","007104","002","N","","","000","","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14834","200","T110","","0","0","0","0","T110","4","1","005","15034","","13C135","0","000000","0","1","0","1","0","05","45","05","45","1","3","","1L","","","","132","","2018","0","0","0","0","0","0","GWINNETT","135","","","","N","OTH","","G74, AFTER SHOVING 2 CARS IN THE SPUR TRACK PULLED OUT OF UNIVAR AND DERAILED THE THE 1ST SET OF WHE","ELS ON THE TRAILING UNIT NS 7104","","","","","","","","","","","","","","0","33.919751","-84.257165","2","5","K","","","GEORGIA",
"18","03","CSX","000175395","","","","","18","03","CSX","000175395","","","18","03","25","6","0","PM","01","0","0","0","0","","WAYCROSS","0587.0","13","56","2","2","015","E","","1","0","5","N","B31","1","0000.0","2","ADMX","016618","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","16076","0","M407","","0","0","0","0","M407","2","1","015","69770","","13C299","0","000000","0","0","0","0","0","","","","","1","3","","1L","","","","418","","2018","0","0","0","0","0","0","WARE","299","","","","N","OTH","000-000-000","TILX 252348 WAS HUMPED INTO B09 WITH CONTAMINATED WHEELS CONTAMINATING THE NORTH MASTER RETARDER.  T","HE NEXT CAR TO COME THRU THE NORTH MASTER RETARDER WAS THE ADMX 16618 GOING TO B29 WHICH WAS AN OPEN","TRACK.  ADMX 16618 WAS A SEVERE OVER SPEED AND RAN OUT OF THE WEST END OF B29 AND INTO THE SIDE OF","THE Y20325 CUT THAT WAS SWINGING OUT OF B31 DERAILING THE ADMX 16618 AND DAMAGING 3 OTHER CARS.  :CO","NFIRMED OVER SPEED","","","","","","","","","","","0","31.213524","-82.353588","2","5","","","","THOMASVILLE",
"18","02","CSX","000174599","","","","","18","02","CSX","000174599","","","18","02","09","12","35","AM","01","2","0","0","0","","CHICAGO","0024.0","17","23","4","6","006","R","Q028","4","6923","1","Y","TRACK #1","1","0000.0","2","BNSF","211347","019","Y","","","000","","3","0","0","0","0","0","0","0","0","0","42","0","1","0","0","1","0","0","0","0","5381","5912","M501","","0","0","0","0","M501","2","1","006","11293","","17C031","0","000000","0","1","0","1","0","08","31","08","31","1","4","","1L","","","","239","","2018","0","0","0","0","0","0","COOK","031","","","","N","OTH","000-000-000","WHILE Q02807 WAS PULLING INTO 59TH STREET, THE CREW WENT INTO TRACK 1 AND AFTER 18 CARS WENT INTO TH","E TARGET TRACK #1, THE #1-5 LEAD SWITCH FLIPPED OVER CAUSING THE REMAINDER OF THE TRAIN TO GO DOWN T","HE #1-5 LEAD TRACK DERAILING THE TRAIN.","","","","","","","","","","","","","0","41.779543","-87.679338","2","5","","","","BLUE ISLAND",
"18","03","CSX","000175250","18","03","BRC","14079","18","03","BRC","14079","","","18","03","14","11","33","PM","04","7","0","0","0","","CHICAGO","0027.0","17","38","4","1","005","E","Q648","4","3520","1","Y","TRACK 11","1","0000.0","2","TILX","250821","020","N","","","000","","3","0","0","0","0","0","0","0","0","0","22","0","44","0","0","0","0","3","0","0","51185","0","H306","","0","0","0","0","H306","2","1","005","104907","","17C031","0","000000","0","1","0","1","0","05","20","05","20","2","4","","1L","","","","220","","2018","0","0","0","0","0","0","COOK","031","","","","N","CWR","000-000-000","Q64812 WAS PULLING INTO BRC YARD AND WHILE PULLING TRACK 11 THE BRC HAD A HUMP JOB THAT STRETCHED OU","T OF TRACK 6 AND BRC 304305 STRUCK THE SIDE OF THE Q64812. BRC TRACK DAMAGE = $2560.00 BRC EQUIPMENT","DAMAGE = $51,162.00","","","","","","","","","","","","","0","41.763095","-87.725101","2","5","K","","","SYSTEM",
"18","04","WC","955080","","","","","18","04","WC","955080","","","18","04","07","9","20","AM","12","0","0","0","0","","GARY","45.40","18","20","2","1","000","R","YKPS","3","0","7","Y","KIRK HUMP YARD, KC38","1","","2","UTLX","670963","005","N","","","000","","2","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","1","0","0","18000","0","H018","","0","0","0","0","H018","2","1","003","18000","","18C089","0","000000","0","1","0","2","0","02","20","02","20","3","4","","3L","","","","690","","2018","0","0","0","0","0","0","LAKE","089","00","00","","N","OTH","000-000-000","YARD JOB, YKPS02-07, COUPLED UP 15 CARS IN TRACK KC38 AND TIED DOWN 10 CARS IN THE TRACK WITH ONE HA","NDBRAKE, THE 10 CARS WERE LEFT CLEAR OF THE INERT RETARDERS. THE CREW THEN TOOK THE HEAD 5 CARS FROM","KC38 AND WERE PUTTING THEM INTO KC49. DURING THIS TIME, THE CONDUCTOR OBSERVED THE 10 CARS ROLLING","OUT OF KC38 AND ONTO THE LEAD. HE ATTEMPTED TO GET HIS MOVEMENT STOPPED AND PULLED BACK CLEAR OF KC3","8 BUT WAS UNABLE TO DO SO. GPFX 11564 STRUCK THE SIDE OF UTLX 670963. INVESTIGATION INTO THE INCIDEN","T FOUND THAT THE CREW FAILED TO CHECK THE EFFECTIVENESS OF THE SINGLE HANDBRAKE TIED ONTO THE 10 CAR","S ALLOWING THEM TO ROLL OUT AND INTO THEIR MOVEMENT. NO DAMAGE WAS REPORTED TO GPFX 11564.","","","","","","","","","0","41.616984","-87.366355","2","5","K","","","MATTESON",
"18","04","WC","955080","","","","","18","04","WC","955080","","","18","04","07","9","20","AM","12","0","0","0","0","","GARY","45.40","18","20","2","1","003","E","","4","0","6","N","KIRK HUMP YARD, KC38","1","","2","GPFX","011564","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","3","0","7","0","0","0","0","0","0","0","0","0","H018","","0","0","0","0","H018","2","1","003","18000","","18C089","0","000000","0","0","0","0","0","","","","","1","4","","3L","","","","690","","2018","0","0","0","0","0","0","LAKE","089","00","00","","N","OTH","000-000-000","YARD JOB, YKPS02-07, COUPLED UP 15 CARS IN TRACK KC38 AND TIED DOWN 10 CARS IN THE TRACK WITH ONE HA","NDBRAKE, THE 10 CARS WERE LEFT CLEAR OF THE INERT RETARDERS. THE CREW THEN TOOK THE HEAD 5 CARS FROM","KC38 AND WERE PUTTING THEM INTO KC49. DURING THIS TIME, THE CONDUCTOR OBSERVED THE 10 CARS ROLLING","OUT OF KC38 AND ONTO THE LEAD. HE ATTEMPTED TO GET HIS MOVEMENT STOPPED AND PULLED BACK CLEAR OF KC3","8 BUT WAS UNABLE TO DO SO. GPFX 11564 STRUCK THE SIDE OF UTLX 670963. INVESTIGATION INTO THE INCIDEN","T FOUND THAT THE CREW FAILED TO CHECK THE EFFECTIVENESS OF THE SINGLE HANDBRAKE TIED ONTO THE 10 CAR","S ALLOWING THEM TO ROLL OUT AND INTO THEIR MOVEMENT. NO DAMAGE WAS REPORTED TO GPFX 11564.","","","","","","","","","0","41.616984","-87.366355","2","5","K","","","MATTESON",
"18","04","WC","955453","","","","","18","04","WC","955453","","","18","04","11","5","27","PM","01","1","1","0","0","","GARY","45.40","18","56","2","1","002","E","","4","0","5","N","TRACK KC38","1","","2","SHQX","010489","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","113509","915","S016","","0","0","0","0","S016","2","1","002","170924","","18C089","0","000000","0","0","0","0","0","","","","","3","4","","3L","","","","465","","2018","0","0","0","0","0","0","LAKE","089","","","","N","OTH","000-000-000","YARD JOB, R98191-11, WAS COUPLING UP TRACK KC42 AND PULLING UP ONTO THE LEAD WHEN LOADED RAILCAR, SH","QX 10489, CAME OUT OF TRACK KC38 AND HIT THE SIDE OF SHPX 222249 ON R98191-11. THE IMPACT CAUSED SHP","X 10489 TO DERAIL ONTO ITS SIDE AND DAMAGED SHPX 222249, UTLX 956363 AND UTLX 971013. IT WAS FOUND T","HAT THE INCIDENT WAS DUE TO INADEQUATE/INSUFFICIENT CONTROL OF THE CLASSIFICATION YARD AUTOMATIC CON","TROL SYSTEM. THERE WAS NO LEAK OR EXPOSURE OF HAZARDOUS MATERIAL.","","","","","","","","","","","0","41.616984","-87.366355","2","5","K","","","MATTESON",
"18","02","UP","0218KC024","","","","","18","02","UP","0218KC024","","","18","02","25","7","0","PM","01","0","0","0","0","","KANSAS CITY","286.05","20","38","4","1","029","E","CNWB","1","2943","1","Y","SINGLE MAIN TRACK","3","31.2","1","UP","029335","130","N","","","000","","2","0","0","0","2","0","0","0","0","0","0","0","135","0","0","0","0","7","0","0","174004","56933","M201","","0","0","0","0","M201","1","3","029","230937","","20C209","0","000000","0","1","0","1","0","02","45","02","45","1","6","","1L","","","","230","","2018","0","0","0","0","0","0","WYANDOTTE","209","00","00","","N","CWR","000-000-000","CNWBT-20, LEAD LOCOMOTIVE UP7526, DERAILED 7 COAL CARS DUE TO A SHIFTED LOAD IN CAR UP28450.  REMAIN","DER OF THE PREVIOUS COAL LOAD WAS STUCK ON ONE SIDE OF THE CAR AND CAUSED THE WHEEL TO LIFT WHILE GO","ING AROUND AN 11 DEGREE CURVE.","","","","","","","","","","","","","0","39.111498","-94.612024","1","1","Q","","","K C METRO FALLS CITY",
"18","03","PAL","2018MAR1D","","","","","18","03","XCCT","INDUSTRY","","","18","03","06","12","50","AM","01","0","0","0","0","","CALVERT CITY","210.8","21","41","4","2","004","R","PCU2","1","19711","1","Y","CCT WYE","1","11","4","UP","028059","091","Y","","","000","","2","0","0","1","0","0","0","0","0","0","134","0","0","0","0","7","0","0","0","0","14852","55000","T110","","0","0","0","0","T110","4","1","004","69852","","21C157","0","000000","0","1","0","1","0","02","20","02","20","1","3","","3L","","","","253","","2018","0","0","0","0","0","0","MARSHALL","157","","","","N","OTH","000-000-000","CREW WAS PLACING A COAL TRAIN TO INDUSTRY WHEN THE ENGINEER NOTICED THE TRAIN WAS PULLING HARD AND W","AS INSTRUCTED BY CONDUCTOR TO STOP TRAIN.  AFTER INVESTIGATION, IT WAS DETERMINED THE CARS DERAILED","DUE TO WIDE GAUGE AND TRACK MEASURES 59.5 AT THE POD.","","","","","","","","","","","","","0","37.043722","-88.381172","2","5","L","","","SYSTEM",
"18","04","WC","955453","","","","","18","04","WC","955453","","","18","04","11","5","27","PM","01","9","3","0","0","","GARY","45.40","18","56","2","1","002","E","R981","4","0","7","Y","TRACK KC42","1","","2","SHPX","222249","005","Y","","","000","","2","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","56500","0","S016","","0","0","0","0","S016","2","1","002","170924","","18C089","0","000000","0","1","0","1","1","02","27","02","27","1","4","","3L","","","","465","","2018","0","0","0","0","0","0","LAKE","089","","","","N","OTH","000-000-000","YARD JOB, R98191-11, WAS COUPLING UP TRACK KC42 AND PULLING UP ONTO THE LEAD WHEN LOADED RAILCAR, SH","QX 10489, CAME OUT OF TRACK KC38 AND HIT THE SIDE OF SHPX 222249 ON R98191-11. THE IMPACT CAUSED SHP","X 10489 TO DERAIL ONTO ITS SIDE AND DAMAGED SHPX 222249, UTLX 956363 AND UTLX 971013. IT WAS FOUND T","HAT THE INCIDENT WAS DUE TO INADEQUATE/INSUFFICIENT CONTROL OF THE CLASSIFICATION YARD AUTOMATIC CON","TROL SYSTEM. THERE WAS NO LEAK OR EXPOSURE OF HAZARDOUS MATERIAL.","","","","","","","","","","","0","41.616984","-87.366355","2","5","K","","","MATTESON",
"18","04","GRW","11","","","","","18","04","GRW","11","","","18","04","30","11","55","AM","01","0","0","0","0","","GARY","","18","75","2","1","003","E","HLRC","1","0","7","Y","13B","1","","4","GRW","000313","001","N","","","000","","3","0","0","0","0","3","0","0","0","0","16","0","10","0","0","0","0","0","0","0","25417","24032","T206","T299","0","0","0","0","T206","4","1","003","49449","","18C089","0","000000","0","2","","","","03","55","","","1","4","","3","","","","724","","2018","0","0","0","0","0","0","LAKE","089","","","","N","OTH","000-000-000","AT APPROXIMATELY 11:55, THE 0800HLRCL12 ASSIGNMENT OPERATING GRW 313/312/T-2, DERAILED ALL ENGINES W","HILE SHAKING COKE ON TRACK 13B (HI-LINE). THE RCO NOTICED THE ENGINES HAD DERAILED OVER THE NORTH BI","NS ON #14BF, STOPPED THE MOVEMENT, AND NOTIFIED USS. THE CAUSE OF THE DERAILMENT IS DUE TO CORRODED/","MISSING RAIL CLIPS SECURING THE RAIL TO THE HI-LINE PLATFORM. THE CREW FOREMAN WAS POSITIONED ON THE","GROUND NEAR THE SOUTH BINS OF #14BF. THE CREW HELPER WAS POSITIONED INSIDE THE CAB OF GRW 313 AT TH","E TIME OF THE INCIDENT. USS HAD CONTROL OF THE MOVE AT THE TIME OF THE INCIDENT. 
THE DERAILMENT WA","S CAUSED BY CORRODED/MISSING RAIL CLIPS THAT HOLD THE RAIL DOWN TO THE HI-LINE PLATFORM. USS MAINTAI","NS THE TRACK ON HI-LINE.","","","","","","","","3","41.621841","-87.32706","2","5","K","L","","GARY",
"18","05","NS","129480","","","","","18","05","NS","129480","","533554B","18","05","16","7","25","AM","07","8","0","0","0","","LEESBURG","MP019.","18","64","1","1","033","R","366L","2","7720","1","Y","SINGLE MAIN TRACK","4","0016","1","NS","002643","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","63","0","1","0","0","0","0","0","0","0","20308","77780","M303","","0","0","0","0","M303","1","4","033","98088","","18C085","0","000000","0","1","0","1","0","02","11","02","11","1","4","","1L","","","","59","","2018","0","0","0","0","0","0","KOSCIUSKO","085","","","","N","CWR","000-000-000","NS TRAIN 366L916 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","","","","","","","","","","","0","41.33195","-85.84449","1","1","Q","","","LAKE",
"18","05","NS","129610","","","","","18","05","NS","129610","","","18","05","25","5","30","PM","01","0","0","0","0","","ELKHART","CD422.","18","82","3","1","000","E","BE26","4","0","7","Y","2-LEAD","1","0000","2","SOU","530154","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","8","0","2","0","0","1","0","0","0","0","8056","0","H306","H702","0","0","0","0","H306","2","1","004","19291","","18C039","0","000000","0","1","0","0","0","01","31","","","3","4","","1L","","","","295","","2018","0","0","0","0","0","0","ELKHART","039","00","00","","N","CWR","000-000-000","02UBE ASSISTING BE24 SETTING OUT THE 10TH H/C FROM CT02 TO CT07 WAS TO LINE THE CT01/02 - LADDER SWI","TCH TOWARDS CT07 INADVERTENTLY LINED THE 1-LEAD / 2-LEAD CROSS-OVER SWITCH FOR MOVEMENT TO 2-LEAD WH","ERE THE BE24 IMPACTED THE BE26 ON 2-LEAD RESULTINGG IN THE DERAILMENT OF DWC793650 & DTTX729585","","","","","","","","","","","","","1","41.67736","-85.978495","2","5","K","","","DEARBORN",
"18","05","NS","129610","","","","","18","05","NS","129610","","","18","05","25","5","30","PM","01","0","0","0","0","","ELKHART","CD422.","18","82","3","1","004","E","BE24","3","0","7","Y","CT02","1","0000","2","DTTX","729585","001","Y","","","000","","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","11235","0","H306","H702","0","0","0","0","H306","2","1","004","19291","","18C039","0","000000","0","2","0","0","0","02","30","","","1","4","","1L","","","","295","","2018","0","0","0","0","0","0","ELKHART","039","00","00","","N","CWR","000-000-000","02UBE ASSISTING BE24 SETTING OUT THE 10TH H/C FROM CT02 TO CT07 WAS TO LINE THE CT01/02 - LADDER SWI","TCH TOWARDS CT07 INADVERTENTLY LINED THE 1-LEAD / 2-LEAD CROSS-OVER SWITCH FOR MOVEMENT TO 2-LEAD WH","ERE THE BE24 IMPACTED THE BE26 ON 2-LEAD RESULTINGG IN THE DERAILMENT OF DWC793650 & DTTX729585","","","","","","","","","","","","","3","41.67736","-85.978495","2","5","K","","","DEARBORN",
"18","05","CSX","000176158","","","","","18","05","CSX","000176158","","","18","05","02","11","22","PM","01","0","0","0","0","","NAPPANEE","0168.6","18","62","4","3","042","R","Q015","4","4356","1","Y","#1 MAIN","4","0117.1","1","DTTX","785368","004","Y","","","000","","2","0","0","0","0","2","0","0","0","0","30","0","0","0","0","8","0","0","0","0","721631","83505","M105","","0","2","0","2","M105","1","4","042","805136","","18C039","2","000000","0","1","0","1","0","03","42","03","42","1","4","","1L","","","","665","","2018","0","2","0","0","0","0","ELKHART","039","","","","N","CWR","000-000-000","Q01501 ON DUTY AT 1940 ON 05/02/18 OUT OF NORTH WEST OHIO. THE CREW WENT BY MILFORD JCT. AT 39 MPH I","N A PERMANENT 40 MPH SPEED RESTRICTION AT BI 165. THE CREW THEN WENT PAST THE BI 168.61 TRAVELING 42","MPH IN NOTCH 8 WHEN THE TRAIN ENCOUNTERED SEVERE HIGH WINDS WITH GUSTS UP TO 67MPH CAUSING THE TRAI","N TO GO INTO EMERGENCY. THE HEAD END OF THE TRAIN CAME TO A STOP ON NUMBER 1 TRACK WHEN THE TRAIN DE","RAILED LINES 1-4 TO THE NORTH SIDE OF NUMBER 1 MAIN AND LINES 5 THRU 8 SIDESWIPPED LINES 1-4 AND THE","TWO LOCOMOTIVES CSXT 496-CSXT 7761 CAUSING THE TWO LOCOMOTIVES AND FOUR CARS TO LAND ON THEIR SIDE.","LINES 5-8 DERAILED SOUTH OF NUMBER 1 MAIN FOULING NUMBER 2 MAIN.","","","","","","","","","0","41.433208","-85.899192","1","1","","","","GARRETT",
"18","05","CSX","000176547","","","","","18","05","CSX","000176547","","","18","05","22","6","55","PM","01","0","0","0","0","","EVANSVILLE","0282.0","18","80","2","1","007","R","J721","2","540","1","Y","YANKEETOWN LEAD","X","0000.0","2","CBFX","490151","002","Y","","","000","","2","0","0","0","0","0","0","0","0","0","3","0","2","0","0","3","0","2","0","0","91135","506","T111","","0","0","0","0","T111","2","X","007","91641","","18C163","0","000000","0","1","0","1","0","02","55","02","55","1","4","","1L","","","","75","","2018","0","0","0","0","0","0","VANDERBURGH","163","","","","N","OTH","000-000-000","J72122 OPERATING SOUTH ON YANKEETOWN LEAD DERAILED 5 CARS DUE TO WIDE GAGE.","","","","","","","","","","","","","","","0","38.030912","-87.539447","2","5","K","","","EVANSVILLE TERMINAL",
"18","04","NS","129146","","","","","18","04","NS","129146","","","18","04","13","10","20","AM","01","0","0","0","0","","PORTAGE","CD490.","18","57","2","1","043","R","30QB","3","10587","1","Y","DOUBLE-#2","5","0060","1","PROX","075383","115","Y","PROX","075383","115","Y","2","0","0","0","0","0","0","0","0","0","60","0","90","0","0","1","0","0","0","0","775","15881","E53C","","0","0","0","0","E53C","1","5","043","16656","","18C127","0","000000","0","1","0","1","0","08","11","08","11","1","4","","1L","","","","54","","2018","0","0","0","0","0","0","PORTER","127","","","","N","CWR","000-000-000","30QB311 TRAVELING EAST ON MAIN #2 WHEN 1 CAR DERAILED.","","","","","","","","","","","","","","","0","41.610666","-87.221325","1","1","Q","","","DEARBORN",
